date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2016-02-09,2.83050406,3.16979229,3.48917468,3.93886283,2.81982407,3.15741487,3.48917468,3.93886283,337744.61000092,1330329.69119824
2016-02-10,3.59849222,4.06226932,4.31999,4.87417381,3.35860354,3.77252717,3.83932745,4.3311318,412809.44071145,1787932.09679222
2016-02-11,3.93753585,4.44192035,5.20146112,5.89388672,3.85085396,4.35660825,5.11060545,5.78454549,294176.83318444,1701679.27435292
2016-02-12,5.10086763,5.77352353,5.67833961,6.41878497,4.47383933,5.05887838,4.85034575,5.45940211,322579.7139041,1761092.36928715
2016-02-13,4.87379866,5.4858,5.01271073,5.64221872,3.70546103,4.17080153,4.68623953,5.2747485,328295.4110078,1731675.72604133
2016-02-14,4.7608713,5.3587527,4.84721439,5.45593895,3.95534719,4.45206898,4.62567523,5.20221602,99329.56213361,516733.83916771
2016-02-15,4.62990148,5.20696903,5.18912459,5.8224826,4.45351962,4.96562447,4.72546941,5.27317278,129183.03310386,681204.45330573
2016-02-16,4.72044441,5.26756535,4.85105908,5.41804684,3.61319647,4.02627631,3.8727252,4.31527379,191262.0504742,825348.11388037
2016-02-17,3.85014715,4.29011567,4.25314267,4.73851332,3.1281868,3.48439667,3.34061223,3.71686282,178720.82036811,664280.77198431
2016-02-18,3.39169272,3.77369646,4.16604081,4.63952782,3.07261582,3.42093547,3.96719928,4.4069807,190764.4042086,840695.04804929
2016-02-19,3.95829486,4.39708919,4.26793569,4.74741512,3.86554664,4.29414059,4.19803228,4.67274588,74173.76645763,346595.16145289
2016-02-20,4.23072401,4.70913439,4.23082563,4.70928944,3.7100818,4.12959496,3.90861578,4.35057794,75178.38227119,327069.411659
2016-02-21,3.92229507,4.365804,4.19746495,4.66841461,3.7999003,4.22956958,4.15944402,4.62612779,64393.01348133,297890.3090068
2016-02-22,4.15947513,4.62616239,5.07823771,5.60070509,4.05701304,4.51217911,5.05860669,5.57905435,172470.74976731,962223.68706371
2016-02-23,5.05838486,5.5788097,5.29980932,5.85301642,4.86540116,5.3628837,5.04469176,5.55906664,134501.60856696,747703.40491483
2016-02-24,5.06050534,5.57649263,5.6537032,6.22628508,4.99979829,5.51059155,5.61384993,6.18434323,89506.69512453,553540.12371541
2016-02-25,5.62897504,6.20100539,5.99762038,6.61520974,5.06734284,5.58810999,5.48672716,6.04839304,164298.51900734,993742.01869279
2016-02-26,5.4977766,6.06057359,5.66807731,6.24688218,5.22897006,5.7148213,5.40151743,5.90517578,107749.27434078,636278.40461349
