date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2017-11-17,769.34520507,905.27389024,1063.08112027,1253.09698828,731.89500499,862.88327475,997.33317177,1175.9548308,21002.59528251,24698103.38177468
2017-11-18,1013.38960931,1194.88696483,1163.31292499,1371.66143932,1013.38960931,1194.88696483,1044.36734929,1231.41279593,16225.49297118,19980279.66500896
2017-11-19,1046.39616821,1233.80497487,1057.29661774,1246.65768713,955.85079037,1127.08949776,994.1433599,1167.13082179,10043.71617194,11722330.70953342
2017-11-20,993.92749524,1166.87739526,1030.50998025,1209.35977929,990.23181,1161.91524463,1030.50998025,1209.35977929,5311.12677807,6423063.1081172
2017-11-21,1040.12455678,1220.64301029,1040.12455678,1220.64301029,990.25792958,1162.43555983,1002.93118948,1177.19073381,5260.73238532,6192885.41704533
2017-11-22,1002.92764959,1177.18657886,1149.1402474,1350.33313248,1000.48829029,1174.46604612,1105.89183968,1306.79759517,10380.69496794,13565467.22025595
2017-11-23,1095.32323754,1294.30901051,1387.88412844,1641.55725402,1094.86579763,1293.56516897,1356.39544541,1607.12836265,18537.53477347,29792197.90813288
2017-11-24,1374.62093142,1628.72287301,1482.38878961,1755.59230918,1300.11131357,1540.35602111,1398.67421701,1668.81338346,12609.78653412,21043380.53067054
2017-11-25,1401.9248592,1672.69185289,1401.9248592,1672.69185289,1290.87960378,1540.25451026,1305.02571498,1557.13339775,7681.04264056,11960408.02512631
2017-11-26,1297.95111495,1548.69211122,1419.1619145,1692.42207518,1278.6788644,1525.67132008,1414.92327193,1687.36728039,6099.99120017,10292925.56184942
2017-11-27,1411.85069849,1683.70308177,1417.45143771,1690.73509562,1330.70068602,1583.73761172,1334.35251217,1588.08384411,6229.50148879,9892970.67122875
2017-11-28,1333.2201485,1586.73615793,1334.78247348,1587.61679922,1232.27008316,1460.36093722,1237.44931847,1466.49883916,7566.63799708,11096465.83905618
2017-11-29,1238.67321876,1467.94928107,1360.59567982,1610.52881504,1113.61825112,1319.76720892,1123.19515354,1330.99549405,14843.55770216,19756708.41730429
2017-11-30,1134.98106516,1344.96189625,1200.65912434,1424.64121638,1024.03500927,1220.16856489,1145.71764043,1363.46099841,8020.79517125,10936041.39225706
2017-12-01,1136.87765636,1352.94097752,1231.31698671,1466.06299318,1074.25987813,1279.12445005,1210.11077822,1439.18430483,7369.08158147,10605466.55308116
2017-12-02,1210.21690353,1439.31051963,1236.92003772,1471.06854733,1172.52554114,1394.48419616,1182.84359633,1406.75545541,3299.21483312,4641188.46506527
2017-12-03,1182.55842167,1406.4162973,1320.66969963,1570.47774159,1173.26473034,1395.3633136,1250.64262179,1484.77536419,6731.64064125,9994974.18473917
2017-12-04,1254.06664136,1488.8403943,1290.9345585,1532.04650549,1209.76007951,1434.352415,1281.0889936,1520.46129751,3712.30302085,5644413.06783647
2017-12-05,1282.81335551,1522.50785755,1314.82503397,1557.81818846,1242.86035077,1470.11690194,1242.86035077,1470.11690194,4380.33503273,6439604.56777049
2017-12-06,1242.51944468,1469.7136613,1263.15060801,1488.13066658,1102.81440218,1301.6952059,1141.30416304,1347.16911737,6666.92541752,8981476.03031763
2017-12-07,1136.19413414,1341.13735709,1169.90838812,1380.28606972,1042.79868788,1227.54696054,1042.79868788,1227.54696054,6997.07915954,8589243.25492344
2017-12-08,1045.92662928,1231.2290662,1240.13591277,1455.36726718,984.13259402,1157.6641321,1157.43800034,1361.6100685,9171.07856593,12487432.91434312
2017-12-09,1157.44416739,1361.61732342,1207.90999261,1421.97971858,1112.4801166,1309.84801558,1142.44801127,1345.13258992,3786.69879965,5093611.96361052
2017-12-10,1136.22310797,1337.80331085,1143.81470701,1346.7417546,1023.67405129,1205.17312372,1068.2461094,1257.1979294,3669.6762137,4613509.33742466
2017-12-11,1062.97281204,1250.99188899,1182.37116075,1394.01793351,1062.97281204,1250.99188899,1145.91155203,1349.55223681,5121.64994287,6911934.13653379
2017-12-12,1145.60477276,1349.19093959,1278.55419324,1501.92321808,1136.58181951,1337.60357239,1269.92069534,1491.12980137,6499.36293871,9691393.7678271
2017-12-13,1270.46106966,1491.76430418,1351.37027569,1589.99328843,1212.69346754,1425.40527068,1305.49372359,1545.2482631,6445.3368026,9959645.49931859
2017-12-14,1300.48772208,1539.32290705,1633.88061794,1931.32836156,1286.40956297,1523.06310882,1592.34619619,1874.79095232,11821.20500105,22162288.1815097
2017-12-15,1599.80804045,1883.57635222,1601.80124007,1885.99859659,1330.7117956,1570.30593448,1508.98312411,1773.99072919,6247.33033261,11082706.09225125
2017-12-16,1499.59092734,1762.9490749,1545.71299021,1817.17109411,1468.31628528,1726.18198042,1487.20869424,1748.39227411,3236.71652243,5659050.16130324
2017-12-17,1493.43479038,1755.71179721,1552.56436284,1824.15344911,1482.04724966,1742.32437667,1500.62063901,1762.89954455,3406.51274533,6005339.76725535
2017-12-18,1498.45510959,1760.35552328,1907.00124814,2251.09190061,1458.64774243,1713.82416363,1781.58957358,2099.29721393,10712.60845266,22488949.07863477
2017-12-19,1781.56897624,2099.27294351,2404.67106812,2847.54049936,1738.53194765,2049.2083231,2337.34360793,2767.81330833,15541.41644402,43015739.26411795
2017-12-20,2323.32167236,2751.20894612,3500.84855415,4158.62194597,2323.32167236,2751.20894612,3094.32211286,3672.93411587,31668.89121266,116317750.94678587
2017-12-21,3139.41101756,3726.4542635,3139.41101756,3726.4542635,2120.67049325,2516.55774119,2448.53487214,2905.17629208,12299.3899684,35731896.14329082
