date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2015-01-28,0.00014284,0.00016252,0.00014754,0.00016769,7.097e-05,8.037e-05,0.00012007,0.00013542,2815911.63668419,381.33834587
2015-01-29,0.00012007,0.00013542,0.00013054,0.00014734,9.786e-05,0.00011053,0.00012683,0.00014362,1061835.48746633,152.50379243
2015-01-30,0.00011721,0.00013273,0.00013972,0.00015777,0.00011535,0.00013063,0.00013426,0.00015154,576978.0,87.43241013
2015-01-31,0.00012345,0.00013934,0.00013434,0.00015163,0.00012038,0.00013587,0.00012318,0.00013903,426379.0,59.2802419
2015-02-01,0.00012318,0.00013903,0.00013774,0.00015566,0.00012222,0.00013796,0.0001262,0.00014278,640436.5,91.44205558
2015-02-02,0.00013403,0.00015163,0.00013443,0.00015227,0.00012447,0.00014123,0.00012663,0.00014355,864816.0,124.14456417
2015-02-03,0.00012663,0.00014355,0.00017797,0.000204,0.00012641,0.00014336,0.00016152,0.00018529,1125452.20491506,208.53850618
2015-02-04,0.00014201,0.00016291,0.00014716,0.0001687,0.00012292,0.00014084,0.00012909,0.0001463,353679.49562811,51.74470338
2015-02-05,0.00012895,0.00014614,0.00013611,0.00015546,0.00011929,0.0001369,0.00011929,0.00013691,2857783.0,391.24758348
2015-02-06,0.00011929,0.00013691,0.00013052,0.0001495,0.00011511,0.00013138,0.00011702,0.0001324,4039216.29116609,534.79548047
2015-02-07,0.0001279,0.00014471,0.00013466,0.00015237,0.0001166,0.00013193,0.00012143,0.0001374,8902305.38414137,1223.17879007
2015-02-08,0.00013449,0.00015218,0.00013449,0.00015218,0.0001205,0.00013635,0.00012209,0.00013812,9006859.60802004,1244.03919468
2015-02-09,0.00013191,0.00014924,0.00013192,0.00014945,0.00012072,0.00013674,0.00012304,0.00013935,8643119.61056491,1204.41169725
2015-02-10,0.00012301,0.00013931,0.00013044,0.00014786,0.00011433,0.00012923,0.00012758,0.00014437,8586674.26923943,1239.66491699
2015-02-11,0.00012758,0.00014437,0.00012937,0.00014665,0.00011507,0.00013018,0.00012894,0.00014616,8526302.30108249,1246.22129902
2015-02-12,0.00012896,0.00014619,0.00012896,0.00014619,0.00011584,0.00013139,0.00012741,0.00014527,7236799.35802004,1051.31050878
2015-02-13,0.00011604,0.00013232,0.00014855,0.00016932,0.00011604,0.00013232,0.00012966,0.00014766,10062984.6744813,1485.92807492
2015-02-14,0.00014183,0.00016152,0.0001431,0.00016297,0.00012739,0.00014508,0.00012849,0.00014634,11372593.72802004,1664.21012696
2015-02-15,0.0001285,0.00014634,0.0001399,0.00015932,0.00012468,0.00014204,0.00013573,0.00015469,8666549.02802004,1340.65042525
2015-02-16,0.0001252,0.00014269,0.00013586,0.00015514,0.00012452,0.00014133,0.00013361,0.00015165,8870475.88802004,1345.21604287
2015-02-17,0.0001246,0.00014142,0.0001348,0.00015402,0.00012404,0.00014056,0.00013384,0.00015273,6372933.24701941,973.35575818
2015-02-18,0.00013384,0.00015273,0.0001402,0.00015949,0.00012652,0.00014347,0.00013212,0.00015066,1598210.63739023,240.78745357
2015-02-19,0.00013212,0.00015066,0.00013487,0.00015398,0.00012611,0.00014328,0.00012634,0.0001436,2339460.45802004,335.94517719
2015-02-20,0.00012779,0.00014524,0.00013197,0.00015,0.00012359,0.00014002,0.00012425,0.00014139,7435986.33802004,1051.39269461
2015-02-21,0.00012423,0.00014137,0.0001274,0.00014499,0.00012317,0.00014018,0.00012703,0.00014458,8528831.37802004,1233.07462592
2015-02-22,0.00012377,0.00014086,0.00012706,0.00014461,0.00012338,0.00014042,0.00012384,0.000141,8178075.95802004,1153.08886852
2015-02-23,0.00012384,0.000141,0.00012592,0.0001426,0.00012384,0.00014014,0.00012515,0.00014187,4233379.03802004,600.57267803
2015-02-24,0.00012403,0.0001406,0.00012925,0.00014652,0.00012396,0.00014021,0.0001287,0.00014592,7893527.95802004,1151.85119409
2015-02-25,0.00012506,0.0001418,0.0001288,0.00014613,0.0001249,0.00014173,0.00012751,0.00014489,6209378.79631955,899.67631271
2015-02-26,0.00012751,0.00014489,0.00013409,0.00015012,0.00012412,0.00013898,0.00012564,0.00014066,7721764.46802004,1086.15571624
2015-02-27,0.00012564,0.00014066,0.00013099,0.00014711,0.00012491,0.00013976,0.00012511,0.00014006,6532124.97802004,914.8684785
2015-02-28,0.00012925,0.0001447,0.00012927,0.00014473,0.00012495,0.0001399,0.00012826,0.00014361,7850405.91802004,1127.38602322
2015-03-01,0.00012825,0.0001436,0.00014305,0.00016017,0.00012571,0.00014074,0.00013011,0.00014551,8014259.87802004,1166.13738006
2015-03-02,0.00013011,0.00014551,0.00014302,0.00016054,0.00012572,0.00014112,0.00013312,0.00014886,8040103.78802004,1196.8373536
2015-03-03,0.00013312,0.00014886,0.00013989,0.00015665,0.00012415,0.00013859,0.00012935,0.00014459,5081731.24802004,734.79102801
2015-03-04,0.00012935,0.00014459,0.00012935,0.00014462,0.0001249,0.0001386,0.00012834,0.00014221,7712167.70802004,1096.76598258
2015-03-05,0.00012834,0.00014221,0.00013109,0.000145,0.00012632,0.00013936,0.00012833,0.00014157,495922.51802004,70.20815652
2015-03-06,0.00012833,0.00014157,0.00014125,0.00015506,0.00012381,0.00013527,0.00013147,0.00014256,1772597.08802004,252.69693551
2015-03-07,0.00013147,0.00014256,0.00013147,0.00014256,0.00012466,0.00013518,0.00012718,0.00013791,6264126.02802004,863.87580393
2015-03-08,0.00012534,0.00013592,0.00012885,0.00013972,0.00012534,0.00013592,0.00012708,0.00013762,4823871.56802004,663.86655612
2015-03-09,0.00012708,0.00013762,0.00013995,0.00015196,0.00012708,0.00013762,0.0001356,0.00014711,7942917.859425,1168.52079788
2015-03-10,0.0001356,0.00014712,0.00013783,0.0001493,0.0001321,0.00014197,0.00013312,0.00014226,8049912.36802004,1145.21264794
2015-03-11,0.00013312,0.00014226,0.00013346,0.00014248,0.00012552,0.00013433,0.00012982,0.00013693,8246768.82802004,1129.20021736
2015-03-12,0.00013318,0.00014047,0.00013736,0.00014589,0.00012901,0.000136,0.00013571,0.00014415,7847464.73802004,1131.20681033
2015-03-13,0.00013413,0.00014247,0.00013598,0.00014431,0.00013333,0.00014011,0.00013405,0.0001407,6377301.39802004,897.30355544
2015-03-14,0.0001311,0.00013761,0.00013412,0.00014078,0.00013006,0.00013652,0.00013065,0.00013714,6816722.42802004,934.83589053
2015-03-15,0.00013065,0.00013714,0.00013521,0.00014192,0.00013065,0.00013714,0.00013418,0.00014078,7794291.70802004,1097.26445051
2015-03-16,0.00013418,0.00014078,0.00014071,0.00014912,0.00013205,0.00013848,0.00013395,0.00014156,8163964.82802004,1155.66409021
2015-03-17,0.00013546,0.00014315,0.0001377,0.00014601,0.00013272,0.00014014,0.00013692,0.00014503,6015643.27359727,872.4280807
2015-03-18,0.00013691,0.00014501,0.00013804,0.00014633,0.00012597,0.00013552,0.0001261,0.00013658,5798554.78802004,791.99190127
2015-03-19,0.00012812,0.00013876,0.00013289,0.00014329,0.00012286,0.00013056,0.00013105,0.00013975,6227220.33802004,870.26523272
2015-03-20,0.0001278,0.00013629,0.00013099,0.00014038,0.00012483,0.00013333,0.00012896,0.00013954,5983812.32802004,835.00895465
2015-03-21,0.00012896,0.00013954,0.00012897,0.00013956,0.0001226,0.00013266,0.00012635,0.00013671,5380470.86802004,735.58883726
2015-03-22,0.00012299,0.00013308,0.00012742,0.00013787,0.00011886,0.00012862,0.00011925,0.00012938,4783077.90802004,618.816224
2015-03-23,0.00011925,0.00012938,0.0001265,0.0001386,0.00011925,0.00012904,0.00012613,0.00013819,6136578.39802004,848.04328892
2015-03-24,0.00012338,0.00013518,0.00012603,0.00013833,0.00012218,0.00013352,0.00012413,0.00013547,6395207.20802004,866.32772427
2015-03-25,0.00012541,0.00013687,0.00012542,0.00013694,0.00011288,0.00012367,0.00012021,0.00013182,6289178.81802004,829.03827616
2015-03-26,0.00012021,0.00013182,0.0001276,0.00014051,0.00012013,0.00013173,0.00012734,0.00013848,5299141.14802004,733.82999443
2015-03-27,0.00012291,0.00013367,0.00012739,0.00013868,0.00011734,0.00012779,0.00011734,0.00012779,5104262.34802004,652.26828415
2015-03-28,0.00011734,0.00012779,0.00012187,0.00013272,0.00011734,0.00012779,0.00012037,0.00013108,5859780.13802004,768.11867281
2015-03-29,0.00012037,0.00013108,0.00012708,0.00013839,0.00011638,0.00012671,0.00011964,0.00013026,5732503.47802004,746.7108576
2015-03-30,0.00011964,0.00013026,0.0001199,0.00013038,0.00011644,0.00012602,0.00011808,0.00012785,5558582.63802004,710.68949897
2015-03-31,0.00011658,0.00012624,0.00011904,0.00012892,0.00010551,0.00011331,0.00011522,0.00012374,5527188.39702004,683.91703021
2015-04-01,0.00011366,0.00012206,0.00012095,0.00012991,0.00011352,0.0001219,0.00011606,0.000125,5053005.95802004,631.641485
2015-04-02,0.00011606,0.000125,0.00011984,0.00012975,0.00011597,0.00012476,0.00011729,0.00012758,5818622.56802004,742.34819583
2015-04-03,0.00011729,0.00012758,0.00011919,0.00013097,0.00011724,0.00012745,0.00011813,0.00012938,4185558.75802004,541.51832328
2015-04-04,0.00011814,0.00012938,0.00011862,0.00012969,0.0001153,0.00012627,0.00011545,0.00012643,4497699.07802004,568.65534741
2015-04-05,0.00011558,0.00012658,0.00011804,0.00012905,0.00011057,0.00012158,0.00011493,0.00012639,5272393.93678004,666.35394268
2015-04-06,0.00011493,0.00012638,0.00011493,0.00012648,0.00011095,0.00012191,0.00011263,0.00012317,6653682.61,819.54092971
2015-04-07,0.00011263,0.00012317,0.00011287,0.00012344,0.00011171,0.0001208,0.00011171,0.0001209,4122911.88662069,498.44221979
2015-04-08,0.00011171,0.0001209,0.00011215,0.00012182,0.00010516,0.00011338,0.00010711,0.00011551,4991492.05228543,576.54629309
2015-04-09,0.00010711,0.00011551,0.00010722,0.00011558,0.00010519,0.00011289,0.00010701,0.00011412,5161170.43,588.98312357
2015-04-10,0.00010701,0.00011412,0.00010717,0.00011442,5.106e-05,5.451e-05,0.00010211,0.00010823,3901759.05897817,422.30282617
2015-04-11,0.00010211,0.00010823,0.00011193,0.00011859,0.00010211,0.00010818,0.00010912,0.00011567,5225719.02153971,604.4338284
2015-04-12,0.00010913,0.00011568,0.00010913,0.0001157,0.00010852,0.00011497,0.00010911,0.0001157,6180399.24908684,715.10054735
2015-04-13,0.00010911,0.0001157,0.00010911,0.00011578,0.00010581,0.00011185,0.00010586,0.0001119,6494271.8672389,726.68793953
2015-04-14,0.00010586,0.0001119,0.00010624,0.00011232,8.121e-05,8.566e-05,9.99e-05,0.00010642,5821514.15475147,619.51416272
2015-04-15,9.99e-05,0.00010642,9.99e-05,0.00010642,9.844e-05,0.00010426,9.937e-05,0.00010608,6520964.190029,691.77488374
2015-04-16,9.937e-05,0.00010608,9.951e-05,0.00010741,9.812e-05,0.00010435,9.816e-05,0.00010562,6069652.90496523,641.07922581
2015-04-17,9.899e-05,0.00010652,9.934e-05,0.00010753,9.85e-05,0.000106,9.855e-05,0.0001065,5542279.0,590.26187804
2015-04-18,9.925e-05,0.00010726,9.925e-05,0.00010726,9.852e-05,0.00010647,9.854e-05,0.00010649,5463989.0682725,581.86303367
2015-04-19,9.91e-05,0.00010709,9.919e-05,0.00010724,9.854e-05,0.00010649,9.915e-05,0.00010706,5093233.46,545.29460078
2015-04-20,9.915e-05,0.00010706,0.00010037,0.00010789,9.865e-05,0.00010591,9.978e-05,0.00010717,4851697.7471618,519.94354785
2015-04-21,0.00010016,0.00010758,0.00010018,0.00010762,9.874e-05,0.00010558,9.904e-05,0.00010634,5604956.84745522,596.04484801
2015-04-22,9.904e-05,0.00010634,0.00010395,0.00011159,9.878e-05,0.00010595,0.0001035,0.00011095,5270825.21914787,584.81090663
2015-04-23,0.0001035,0.00011095,0.0001035,0.00011189,0.00010092,0.00010798,0.00010315,0.0001116,4315211.88295995,481.58108187
2015-04-24,0.00010315,0.0001116,0.00010316,0.00011188,9.492e-05,0.00010312,9.625e-05,0.00010466,5552280.06827697,581.08258673
2015-04-25,9.568e-05,0.00010404,9.708e-05,0.00010556,9.518e-05,0.00010349,9.638e-05,0.0001048,4853048.21792936,508.58805716
2015-04-26,9.55e-05,0.00010384,9.644e-05,0.00010486,9.05e-05,9.841e-05,9.406e-05,0.00010221,4158684.54955661,425.04407389
2015-04-27,9.148e-05,9.94e-05,9.511e-05,0.00010353,9.148e-05,9.918e-05,9.445e-05,0.00010272,4346701.707934,446.49923856
2015-04-28,9.444e-05,0.00010271,9.59e-05,0.00010431,9.079e-05,9.961e-05,9.381e-05,0.00010297,4644393.07,478.22084549
2015-04-29,9.38e-05,0.00010297,9.38e-05,0.00010368,9.016e-05,9.916e-05,9.04e-05,0.0001005,4899203.35337954,492.37948302
2015-04-30,9.213e-05,0.00010243,9.214e-05,0.0001033,9.015e-05,0.00010048,9.152e-05,0.00010262,6790938.08046863,696.91754903
2015-05-01,9.054e-05,0.00010152,9.271e-05,0.00010439,8.409e-05,9.417e-05,8.41e-05,9.419e-05,6976536.05085096,657.09171779
2015-05-02,8.706e-05,9.75e-05,8.832e-05,9.89e-05,8.409e-05,9.417e-05,8.705e-05,9.749e-05,4694109.03852156,457.64375719
2015-05-03,8.705e-05,9.749e-05,9.256e-05,0.00010365,8.419e-05,9.427e-05,8.625e-05,9.652e-05,4541491.10329404,438.350298
2015-05-04,8.625e-05,9.652e-05,8.74e-05,9.758e-05,8.32e-05,9.268e-05,8.652e-05,9.645e-05,7786447.51483768,751.00738544
2015-05-05,8.651e-05,9.644e-05,8.669e-05,9.692e-05,8.072e-05,8.965e-05,8.31e-05,9.294e-05,7805123.04823337,725.3723583
2015-05-06,8.12e-05,9.081e-05,8.444e-05,9.467e-05,7.569e-05,8.503e-05,7.733e-05,8.771e-05,7748867.27935606,679.666699
2015-05-07,7.733e-05,8.771e-05,7.921e-05,8.952e-05,7.514e-05,8.465e-05,7.784e-05,8.753e-05,8571596.16122616,750.26573566
2015-05-08,7.784e-05,8.753e-05,8.526e-05,9.567e-05,7.784e-05,8.75e-05,8.209e-05,9.203e-05,6136722.7372,564.76142638
2015-05-09,8.502e-05,9.531e-05,8.598e-05,9.637e-05,8.075e-05,9.05e-05,8.349e-05,9.361e-05,9085684.69167095,850.46824083
2015-05-10,8.252e-05,9.251e-05,8.366e-05,9.377e-05,7.942e-05,8.902e-05,8.097e-05,9.067e-05,9638646.35,873.97193838
2015-05-11,8.173e-05,9.152e-05,8.296e-05,9.287e-05,7.581e-05,8.449e-05,7.965e-05,8.883e-05,10754959.64612774,955.32614234
2015-05-12,8.077e-05,9.008e-05,0.00010518,0.00011808,7.965e-05,8.877e-05,0.00010154,0.00011389,7708865.41514586,877.93067967
2015-05-13,0.0001041,0.00011676,0.00010411,0.00011679,9.713e-05,0.00010898,9.956e-05,0.00011305,7535546.76933962,851.90980017
2015-05-14,9.956e-05,0.00011306,0.00011393,0.00012959,9.883e-05,0.00011284,0.0001007,0.00011485,5889752.98289719,676.46655041
2015-05-15,0.0001007,0.00011485,0.0001032,0.00011751,0.00010012,0.00011367,0.00010044,0.00011484,6499064.52425419,746.38478411
2015-05-16,0.00010044,0.00011484,0.00010743,0.00012285,0.00010043,0.00011484,0.00010654,0.00012182,5009737.98335225,610.26684755
2015-05-17,0.00010654,0.00012182,0.00010654,0.00012183,0.00010031,0.0001147,0.00010058,0.00011508,6363016.22,732.24151175
2015-05-18,0.00010058,0.00011508,0.00010336,0.00011777,9.677e-05,0.00010976,0.00010146,0.0001148,5397439.02437977,619.63603812
2015-05-19,0.00010146,0.0001148,0.0001098,0.00012284,9.787e-05,0.00011077,0.00010485,0.00011686,5621800.688019,656.94170854
2015-05-20,0.00010801,0.00012038,0.00011743,0.00013047,0.00010467,0.00011651,0.00011219,0.00012445,5414380.44843416,673.83305904
2015-05-21,0.00011219,0.00012445,0.00012015,0.0001337,0.00011193,0.00012431,0.00011577,0.0001286,5362856.07866723,689.67896942
2015-05-22,0.00011579,0.00012862,0.00012328,0.00013755,0.00011579,0.00012814,0.00012171,0.00013403,7764261.57680052,1040.62047897
2015-05-23,0.00012171,0.00013403,0.00012591,0.00013866,0.00010962,0.00012071,0.00010962,0.00012071,4370198.1723574,527.5435832
2015-05-24,0.00010962,0.00012071,0.0001242,0.00013652,0.00010962,0.00012071,0.00012408,0.00013648,3015177.81272647,411.50988157
2015-05-25,0.00012407,0.00013647,0.00012961,0.0001423,0.00011852,0.00013036,0.0001292,0.00014185,5861676.5621998,831.45727922
2015-05-26,0.00012919,0.00014184,0.00013784,0.00015004,0.00012363,0.00013509,0.00013782,0.00015002,5681780.29985817,852.37749478
2015-05-27,0.00013782,0.00015002,0.00015454,0.00016814,0.00012893,0.00014072,0.00015057,0.00016414,2545693.65910274,417.84130801
2015-05-28,0.00015057,0.00016414,0.00017284,0.00018884,0.00014946,0.00016342,0.00016699,0.00018313,2494687.5321349,456.85858122
2015-05-29,0.00016699,0.00018313,0.00017285,0.00018972,0.00015182,0.00016652,0.00015182,0.00016654,673056.90569338,112.09005546
2015-05-30,0.00015182,0.00016654,0.00016204,0.00017772,0.00014687,0.00016109,0.00015002,0.00016456,640558.86253965,105.40899846
2015-05-31,0.00015002,0.00016456,0.00016195,0.00017763,0.00013915,0.00015262,0.00015255,0.00016741,184814.73408816,30.93975719
2015-06-01,0.00015069,0.00016537,0.00015069,0.00016537,0.00013376,0.00014613,0.00014174,0.00015487,407482.03894808,63.10802969
2015-06-02,0.00014231,0.0001555,0.00014395,0.0001608,0.00012708,0.00013994,0.00013394,0.00014935,1096190.92929173,163.71685064
2015-06-03,0.0001443,0.0001609,0.0001631,0.00018354,0.0001276,0.00014197,0.000149,0.0001678,406854.42360563,68.27012414
2015-06-04,0.000149,0.0001678,0.0001626,0.00018233,0.00014036,0.00015878,0.00016241,0.00018212,122772.5,22.3597502
2015-06-05,0.00016241,0.00018212,0.00016451,0.00018462,0.00012826,0.00014364,0.00013952,0.00015505,462829.6035099,71.76254894
2015-06-06,0.00013952,0.00015505,0.00014769,0.00016413,0.00013397,0.00014888,0.00013462,0.00014961,49668.92,7.43090167
2015-06-07,0.00013462,0.00014961,0.00015577,0.00017312,0.00013156,0.00014621,0.00015461,0.00017173,62621.01,10.75363037
2015-06-08,0.00015461,0.00017173,0.00015507,0.00017379,0.00013257,0.00014753,0.00015299,0.00017265,115753.015999,19.98424849
2015-06-09,0.00015299,0.00017265,0.00015299,0.00017265,0.00013128,0.00014801,0.00013128,0.00014801,101889.34787698,15.08033067
2015-06-10,0.00013128,0.00014801,0.00015615,0.00017684,0.00013128,0.00014801,0.00015615,0.00017679,88585.62,15.66141647
2015-06-11,0.00015615,0.00017679,0.00015615,0.00017679,0.00013162,0.00014834,0.00015447,0.00017366,56631.9,9.83487044
2015-06-12,0.00015447,0.00017366,0.00015589,0.00017445,0.00013184,0.00014866,0.00014342,0.00016157,123970.71,20.02951157
2015-06-13,0.00014342,0.00016157,0.00014342,0.00016158,0.00013009,0.00014657,0.0001324,0.00014915,866304.6282075,129.20935969
2015-06-14,0.0001324,0.00014915,0.00014974,0.00016817,0.0001324,0.00014915,0.00014974,0.00016803,227944.62989003,38.30229829
2015-06-15,0.00014974,0.00016803,0.00015341,0.00017204,0.00013669,0.00015393,0.00013672,0.00015419,272798.42,42.06207673
2015-06-16,0.00013672,0.00015419,0.00016601,0.0001866,0.00013665,0.00015409,0.00015046,0.0001692,761138.72320619,128.78451429
2015-06-17,0.00015046,0.0001692,0.0001827,0.00020711,0.00014982,0.00016842,0.0001827,0.00020711,1456760.76677808,301.70676631
2015-06-18,0.0001827,0.00020711,0.00018599,0.00021211,0.00015602,0.00017741,0.00015602,0.00017741,185502.75594955,32.91046903
2015-06-19,0.0001796,0.00020423,0.00018719,0.00021227,0.0001551,0.00017626,0.00016155,0.0001834,397154.23339984,72.83937673
2015-06-20,0.00016155,0.0001834,0.00019584,0.00022234,0.00015453,0.00017543,0.00019584,0.00022234,304257.6625,67.64713684
2015-06-21,0.00019584,0.00022234,0.0002096,0.00023794,0.00018219,0.00020704,0.00020277,0.00023037,212641.2,48.98562098
2015-06-22,0.00020277,0.00023037,0.00020744,0.00023635,0.00014942,0.00016928,0.00016239,0.00018416,315092.01,58.02771263
2015-06-23,0.00016239,0.00018416,0.00018142,0.00020583,0.00014627,0.00016595,0.00015397,0.00017195,651549.49083,112.03597668
2015-06-24,0.00015397,0.00017195,0.00018069,0.00020211,0.00015119,0.0001689,0.00017123,0.00019185,332583.52103492,63.80555764
2015-06-25,0.00017123,0.00019185,0.00019551,0.000219,0.0001451,0.00016254,0.0001465,0.00016411,244230.80893093,40.07987379
2015-06-26,0.0001465,0.00016411,0.00019323,0.00021623,0.00013481,0.00015099,0.00016741,0.00018697,115850.64071233,21.66089977
2015-06-27,0.00016741,0.00018697,0.00016956,0.00018937,0.00013537,0.00015118,0.00016423,0.00018342,179070.56199818,32.8452641
2015-06-28,0.00016423,0.00018342,0.00016737,0.00018692,0.0001407,0.00015466,0.000145,0.00015939,187169.01303622,29.83216968
2015-06-29,0.000145,0.00015939,0.00017781,0.00019967,0.00013871,0.00015265,0.00016965,0.00019035,282537.21392757,53.78227054
2015-06-30,0.00016965,0.00019035,0.00017993,0.00020057,0.00013379,0.00014904,0.00016836,0.00018751,5228207.69,980.34099528
2015-07-01,0.0001702,0.00018956,0.00017086,0.00018956,0.00016857,0.00018748,0.00017085,0.00018877,5511485.6768,1040.41985154
2015-07-02,0.00017085,0.00018877,0.00017794,0.00019749,0.00017085,0.00018863,0.00017772,0.00019706,2292595.23044794,451.77227276
2015-07-03,0.00017772,0.00019706,0.00017846,0.00019821,0.00013807,0.00015311,0.00017225,0.00019141,3564776.8310543,682.34591127
2015-07-04,0.00017225,0.00019138,0.00017645,0.00019605,0.00016272,0.00018079,0.00017474,0.00019419,4880184.8842,947.67617944
2015-07-05,0.00017474,0.00019419,0.00017616,0.00019573,0.00017089,0.0001879,0.00017131,0.00018877,7408739.74186998,1398.53897185
2015-07-06,0.00017131,0.00018877,0.00018148,0.00020091,0.00017127,0.00018867,0.00017814,0.00019695,5271600.30394639,1038.21562709
2015-07-07,0.00018098,0.00020009,0.00018098,0.00020009,0.00016294,0.00017879,0.00016886,0.00018573,7759551.75398772,1441.18136737
2015-07-08,0.00016855,0.00018539,0.0001758,0.00019467,0.00016307,0.00017952,0.00017579,0.00019466,6135436.06065169,1194.31511238
2015-07-09,0.00017579,0.00019466,0.00018878,0.00020844,0.00016949,0.00018774,0.00018111,0.00020046,2592366.75565268,519.65907387
2015-07-10,0.00018111,0.00020046,0.00019406,0.00021635,0.00017663,0.00019673,0.00017867,0.00019935,4846843.39208679,966.21639176
2015-07-11,0.00017867,0.00019935,0.00018497,0.0002064,0.00017217,0.00019212,0.00017502,0.00019528,1575908.72355122,307.74843488
2015-07-12,0.00017502,0.00019528,0.00018835,0.00020973,0.0001729,0.00019294,0.00017874,0.00019893,3750093.81296948,745.98820208
2015-07-13,0.00017875,0.00019894,0.00018292,0.00020412,0.00017097,0.00018934,0.00017652,0.00019427,3761209.29101894,730.68939292
2015-07-14,0.00017652,0.00019427,0.00018177,0.00020052,0.00017605,0.00019339,0.00017952,0.00019771,7104583.20938579,1404.62643694
2015-07-15,0.00017952,0.00019771,0.00017954,0.00019771,0.00017731,0.00019414,0.00017743,0.00019427,5139862.44051578,998.53876314
2015-07-16,0.00017743,0.00019427,0.00017875,0.00019573,0.0001536,0.0001671,0.0001536,0.0001671,3835588.44785102,640.93843562
2015-07-17,0.00015361,0.00016711,0.00016518,0.00017984,0.00015348,0.00016702,0.00016263,0.00017612,5021090.259,884.32858969
2015-07-18,0.00016263,0.00017612,0.00017497,0.00018949,0.00015904,0.00017224,0.0001712,0.00018541,4740512.42601,878.93125461
2015-07-19,0.0001712,0.00018541,0.00017121,0.00018542,0.00015399,0.00016677,0.00015509,0.00016811,2669127.90263563,448.71020559
2015-07-20,0.00015508,0.00016811,0.00016648,0.00018048,0.00015504,0.00016793,0.00016138,0.00017473,5326330.61925304,930.69304977
2015-07-21,0.00016137,0.00017472,0.00016504,0.00017997,0.00015009,0.00016416,0.0001501,0.00016417,8067176.8661126,1324.36342885
2015-07-22,0.0001501,0.00016417,0.00017879,0.00019488,0.0001501,0.00016417,0.0001699,0.0001857,3562041.34,661.45424577
2015-07-23,0.0001699,0.0001857,0.00017519,0.00019234,0.00015257,0.00016744,0.00016637,0.00018276,3329161.96361832,608.45005159
2015-07-24,0.00016637,0.00018276,0.00018007,0.00019767,0.00016487,0.00018039,0.00018007,0.00019767,6618719.84236867,1308.34051735
2015-07-25,0.00018007,0.00019767,0.00018008,0.00019772,0.00017075,0.00018747,0.00017867,0.00019614,3827176.369095,750.66868682
2015-07-26,0.00017867,0.00019614,0.00017923,0.00019679,0.00016578,0.00018202,0.0001749,0.00019199,7813945.83844827,1500.21023553
2015-07-27,0.0001749,0.00019199,0.00017507,0.000194,0.00016681,0.00018462,0.00017246,0.00019124,6788280.54106331,1298.16317001
2015-07-28,0.00017221,0.00019095,0.00017494,0.00019342,0.00016157,0.00017825,0.00016882,0.00018675,5411800.47657651,1010.63002517
2015-07-29,0.00016881,0.00018674,0.00016994,0.00018768,0.00016404,0.00018114,0.00016842,0.00018501,4753609.35338762,879.47736665
2015-07-30,0.00016842,0.00018501,0.00016932,0.00018593,0.00016415,0.00017943,0.00016731,0.00018292,6549360.70423523,1198.0153654
2015-07-31,0.00016731,0.00018292,0.00016749,0.00018552,0.00016399,0.00017953,0.00016704,0.00018359,5187153.30824948,952.30978706
2015-08-01,0.00016704,0.00018359,0.00017311,0.00019027,0.00016459,0.00018091,0.00016519,0.00018156,6839213.096828,1241.75108499
2015-08-02,0.00016519,0.00018156,0.00016868,0.0001854,0.00016159,0.00017761,0.00016737,0.00018369,6028681.121093,1107.37867832
2015-08-03,0.00016737,0.00018368,0.00016737,0.00018381,0.00016185,0.00017756,0.00016231,0.0001778,6562918.67728545,1166.86998732
2015-08-04,0.00016231,0.0001778,0.00016302,0.00017908,0.00016165,0.00017625,0.00016273,0.00017721,7428869.19251079,1316.44509986
2015-08-05,0.00016273,0.00017721,0.00016273,0.00017725,0.00016151,0.00017549,0.00016165,0.00017623,7855108.87463456,1384.28811409
2015-08-06,0.00016165,0.00017623,0.00016252,0.00017744,0.00015457,0.00016885,0.0001599,0.00017471,6409068.418936,1119.71350864
2015-08-07,0.0001599,0.00017471,0.00015997,0.00017508,0.00015286,0.00016753,0.00015393,0.00016882,5944383.52786385,1003.50228742
2015-08-08,0.00015393,0.00016882,0.0001589,0.00017427,0.00015003,0.00016453,0.00015015,0.00016467,5181096.22093114,853.16352771
2015-08-09,0.00015531,0.00017033,0.00015544,0.00017047,0.00014278,0.00015655,0.00014785,0.00016213,2833785.759,459.42878184
2015-08-10,0.00014785,0.00016213,0.00014787,0.00016266,0.00014318,0.00015701,0.00014689,0.00016183,7262865.873999,1175.35405887
2015-08-11,0.00014688,0.00016182,0.00014689,0.00016256,0.00014344,0.00015805,0.00014627,0.00016152,4925728.82038335,795.62158672
2015-08-12,0.00014626,0.00016151,0.00014719,0.00016385,0.00013806,0.00015414,0.00014571,0.00016257,3487376.40831461,566.9436195
2015-08-13,0.0001457,0.00016256,0.00014803,0.00016459,0.00013192,0.00014714,0.00013192,0.00014714,232830.0070006,34.25748525
2015-08-14,0.00013192,0.00014714,0.00015401,0.00017109,0.00013064,0.0001457,0.0001427,0.00015854,1159078.72051398,183.75466348
2015-08-15,0.0001427,0.00015854,0.00015147,0.00016829,0.00012944,0.00014381,0.0001305,0.00014498,16502.1,2.39255335
