date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2014-06-12,8.00740996,10.83666924,8.14999758,11.03888476,7.22946987,9.79705182,7.55386914,10.23587244,6071.49488034,62147.0470943
2014-06-13,7.55408153,10.23616024,7.72565724,10.47202318,7.31465767,9.89630738,7.41811785,10.04368874,2813.31671234,28256.07739191
2014-06-14,7.41811785,10.04368874,7.52460038,10.18808044,7.06001738,9.55904917,7.27881312,9.85529195,4521.54227908,44561.11921001
2014-06-15,7.28279185,9.86067902,7.36251332,9.96470683,7.0175153,9.50150264,7.3110134,9.89500486,2558.33061127,25314.69383834
2014-06-16,7.31697073,9.90306775,7.44733012,10.07943291,7.13971175,9.68771694,7.14571234,9.69878054,4345.74840217,42148.46001903
2014-06-17,7.15472602,9.71101468,7.31431895,9.90637026,7.06335636,9.56483919,7.09419995,9.61048419,3513.90061548,33770.28632054
2014-06-18,7.15792557,9.69681304,7.23720252,9.81335556,7.09468133,9.62015488,7.17611438,9.7466196,3768.57869001,36730.90293868
2014-06-19,7.1760292,9.74650392,7.56898921,10.31800495,7.04359182,9.5847221,7.43591425,10.11839068,7376.45410661,74637.84450697
2014-06-20,7.43591425,10.11839068,7.51993638,10.24137766,7.15896356,9.72885934,7.29129178,9.91525493,1300.58941632,12895.6756224
2014-06-21,7.29129178,9.91525493,7.29129178,9.91551743,7.0826949,9.63186404,7.26204523,9.87576527,2353.98745389,23247.42753452
2014-06-22,7.26204523,9.87576527,7.58179868,10.31060282,7.24876054,9.85769922,7.44672915,10.12361559,512.23066994,5185.62639538
2014-06-23,7.44672915,10.12361559,7.45285619,10.13959551,7.00735863,9.53190192,7.09499971,9.65109122,2050.73093963,19791.79135805
2014-06-24,7.09499971,9.65109122,7.0973705,9.66591286,6.93374794,9.43325997,7.02989758,9.56409613,3028.61090181,28965.92579254
2014-06-25,7.03076895,9.56528163,7.03076895,9.56528163,6.69992254,9.11632227,6.73567923,9.18092745,3164.32397667,29051.42885545
2014-06-26,6.73724168,9.18305712,6.94959029,9.44352006,6.57248756,8.93590711,6.76968214,9.21514095,4215.05027778,38842.28243197
2014-06-27,6.76968214,9.21514095,6.90518583,9.40900686,6.5331968,8.89543219,6.74403534,9.20466255,2012.53117775,18524.67036555
2014-06-28,6.74403534,9.20466255,7.29220117,9.95292713,6.69392893,9.13636162,6.7398686,9.19906343,10186.35921746,93704.96456941
2014-06-29,6.73090836,9.19906343,6.83409929,9.32767633,6.51699775,8.89263979,6.61161741,9.02216975,4604.45815973,41542.20311401
2014-06-30,6.59608975,9.0009808,6.73297953,9.1924084,6.41485708,8.75348161,6.5147836,8.9206462,4636.8727308,41363.90108617
