date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2014-08-04,438.88638154,589.17645844,447.34812867,600.35205144,437.32599792,587.02973354,443.19868987,594.8360906,1564.73526393,930761.00721757
2014-08-05,440.81700774,591.63953221,442.88051614,594.33806178,434.8341764,581.43562011,435.54400431,582.4042163,1581.96510001,921343.14428597
2014-08-06,436.05628456,583.08923131,440.11658619,588.36551631,435.04079646,580.46226677,437.89777874,585.98497058,1551.79111715,909326.27212549
2014-08-07,437.86107401,585.93585314,443.78276909,593.09583065,434.1222308,581.06402593,440.06174008,587.93190576,1447.397681,850971.27698525
2014-08-08,439.28762474,586.8976711,446.42207481,597.40125958,439.27330676,586.72882045,441.34204265,591.90965238,1728.10209725,1022880.31166618
2014-08-09,441.22364159,591.75085779,444.94684068,596.74025645,439.28341873,589.14476064,440.60692446,590.91977976,680.48131334,402109.86780926
2014-08-10,441.99795291,592.78535695,444.02509376,595.50405599,439.0233956,588.79603073,441.95546792,592.44948648,922.55644784,546568.09377002
2014-08-11,442.65516006,593.38743674,444.58748414,595.38310219,431.63562731,577.77519668,432.60163895,579.06827244,1797.77271036,1041033.13762539
2014-08-12,431.63238996,577.77086326,434.07811406,580.43706007,428.17458251,571.61451497,431.21994541,576.48106859,1903.40643426,1097277.77518292
2014-08-13,431.01983464,576.21354834,431.97823786,577.35818308,401.56701254,537.64422934,413.92711246,553.17216234,4048.85111248,2239711.72486832
2014-08-14,411.95325797,550.53430334,414.97867776,554.65085642,382.07354437,511.99272141,386.31060009,516.17164286,4062.74800485,2097075.31218182
2014-08-15,385.04676754,514.48296405,403.04637834,539.91932895,376.26937339,503.80444609,381.56449632,511.27700677,2686.25081847,1373418.2778978
2014-08-16,381.33844702,510.97411221,399.11101282,534.79847835,371.37689752,497.63547812,398.10542246,533.45101316,2140.60302013,1141906.84986842
2014-08-17,398.66412446,534.19965946,398.77798676,534.352232,374.1479974,501.14051083,379.80080163,508.59004038,1559.09880152,792942.12241419
2014-08-18,382.3442757,511.99599837,385.1391063,515.75097863,345.47013982,462.61424388,356.82187778,476.78218187,4638.04672234,2211338.03589687
2014-08-19,356.88062754,476.86068277,376.40805758,501.35132544,349.0454006,466.35518094,372.34047834,495.96131622,4330.2942942,2147658.45776562
2014-08-20,373.10819874,496.98392762,398.38388318,528.4874528,359.61688869,478.47736478,394.73812767,523.38515103,4881.87127549,2555098.93481845
2014-08-21,395.36222465,524.21264416,404.50218274,536.09394746,391.81255419,519.82040924,395.2024158,524.85672216,3422.50408655,1796324.27646022
2014-08-22,395.5799351,525.35809446,397.78196564,527.32241022,385.88946648,512.07226597,393.39080142,520.93702185,2867.60394411,1493841.05850195
2014-08-23,391.96058857,519.04310155,391.96058857,519.04310155,377.19770319,499.50433717,381.93964929,505.78386279,1658.08007589,838630.14560862
2014-08-24,380.76346286,504.22629705,392.18843574,519.35582583,380.44532026,503.80499648,389.39274435,513.69515747,1333.31324869,684916.55924084
2014-08-25,388.53327492,512.56132719,392.29607986,518.03169738,383.37614966,505.79608883,385.77488547,508.79352884,1766.66089205,898865.62952483
2014-08-26,385.1305138,507.94367534,394.11778374,520.32184796,385.05091762,507.7188343,391.43539363,515.43450284,2617.16165488,1348975.41644237
2014-08-27,391.22719167,515.16034656,404.41152077,533.15375823,388.74997421,512.8864449,388.74997421,512.8864449,3550.02645661,1820760.44863952
2014-08-28,389.04971763,513.28190303,393.24044961,519.64929872,384.66535622,507.05265573,384.66535622,507.05265573,2955.04512954,1498363.48074768
2014-08-29,384.71678978,507.12045369,390.72336444,515.09039505,382.84433689,504.20030934,387.42116353,508.84608776,2122.76868501,1080162.54059538
2014-08-30,387.06753385,508.38162402,388.6312568,510.41533486,381.72998608,501.35143601,382.80925756,502.76891519,1574.41725649,791568.05609937
2014-08-31,382.7643005,502.70987008,385.09898145,505.7761622,363.48666522,477.39126667,366.47558405,481.2959531,2934.98095389,1412594.45554363
2014-09-01,366.49656551,481.32350826,382.7534093,502.63219247,363.38354808,476.77805735,365.75626695,480.21125907,3029.06162766,1454589.49801765
2014-09-02,365.08883789,479.33497347,370.89191632,486.93353366,362.4325018,475.67378031,363.78981364,477.76619484,3283.74854445,1568864.0469069
2014-09-03,364.18326576,478.28291664,370.46526415,486.56247713,362.417894,476.33916987,363.49268791,477.99871379,2803.90737926,1340264.12087425
2014-09-04,363.16275843,477.56485124,385.81818366,501.13872324,362.78497846,476.95140555,379.10094837,490.36533274,3205.76713176,1571997.06623675
2014-09-05,377.17522816,487.8744225,473.06504286,611.81328275,372.13503435,481.98151307,372.43185325,482.3659467,2029.26276058,978847.2526182
2014-09-06,372.53920832,482.50499074,376.05932712,487.05849753,372.11961873,481.95592911,372.14886039,481.99380185,1512.34536821,728941.09372905
2014-09-07,371.68429201,481.39210961,376.87162902,488.1105617,370.29410833,479.69161974,370.41048154,479.84361678,1427.9602341,685197.60334966
2014-09-08,370.45237775,479.8978907,397.92093459,515.49170528,368.52208772,477.06545013,375.70241833,484.56473074,6721.98314647,3257235.95338126
2014-09-09,375.56435056,484.3866569,376.49112861,485.51434604,366.80702858,472.27017666,370.92263911,479.85438247,3739.27812876,1794308.9973756
2014-09-10,370.25102738,478.98553329,380.05156994,490.8362585,369.74223941,478.38383324,373.03720624,482.02249159,3328.16557383,1604250.66230963
2014-09-11,372.33681498,481.11747639,378.23451675,488.2467664,368.5984856,476.81356021,372.02555851,480.75504178,2076.88632212,998473.57056487
2014-09-12,372.03168165,480.76295448,373.66647009,483.14786361,366.76317515,474.01346079,372.58779396,482.96450102,1553.71146726,750387.48351235
2014-09-13,372.55503653,482.92203942,381.61185199,494.67470185,367.64582051,476.57085517,370.72881866,480.56727504,1179.4534903,566806.74987191
2014-09-14,370.718287,480.55362309,375.9328981,487.54155979,368.56118353,477.75741928,375.9328981,487.43451925,1456.20301052,709803.61436257
2014-09-15,375.40781376,486.75369499,380.99516497,493.56500304,365.79182458,473.08069801,367.05630315,474.86118993,2631.36505494,1249533.14113967
2014-09-16,365.65101258,473.0431638,369.69601863,478.35354891,359.99591457,466.30145509,360.48460176,466.93444992,2607.2811922,1217429.40926024
2014-09-17,360.80004268,467.34303943,362.50411769,469.49254932,349.78368911,450.65983788,354.60287383,455.42014137,3336.92863724,1519704.51170897
2014-09-18,354.46979353,455.24922496,356.29069295,458.24580127,323.67936122,417.99651224,331.98139065,428.84283534,5860.01474223,2513025.33721887
2014-09-19,332.49607197,429.50768404,335.24548572,432.90215017,300.40007605,386.31697023,310.45303998,398.32260927,6332.85751414,2522520.32914556
2014-09-20,309.81399783,397.5026948,334.66189656,429.37354178,307.61437738,394.67138649,322.45275661,413.70913028,3578.1023266,1480293.60158261
2014-09-21,322.14253298,413.3111112,326.32421828,418.67624253,310.24885097,398.05143443,314.54478807,403.71439838,2085.93651245,842122.60418654
2014-09-22,319.56651911,410.15972891,326.87261574,420.40250352,310.85224591,399.36719149,315.44195565,405.30495418,2689.11752639,1089912.65582215
2014-09-23,314.4228619,403.99554134,349.56196965,449.25820589,311.32141189,401.12483993,343.90495178,441.85320224,5961.55514244,2634132.23000148
2014-09-24,344.55010247,442.68209957,344.8851632,443.1259629,328.60911779,422.28665579,332.90892668,425.42368927,4237.41942722,1802698.6057239
2014-09-25,332.90622492,425.42023669,333.86798969,426.57513781,321.15541583,408.69659079,323.26980468,412.31079464,3257.71858696,1343192.53931156
2014-09-26,323.38763475,412.46107967,333.41112428,423.24484199,314.96068401,401.12211555,319.44099491,405.17321648,3135.3498782,1270359.79492741
2014-09-27,318.21649068,403.62007732,343.71123619,435.94609537,315.11887981,399.68098441,317.03734405,402.11426824,986.44346205,396662.99089777
2014-09-28,316.66323324,401.63976484,319.20794224,404.86734613,295.34266453,374.62680932,297.89168797,377.55361243,3147.03269452,1188173.56223653
2014-09-29,297.37602828,376.90005549,305.40979094,387.89682699,293.65315573,372.57638366,295.80133307,375.35144064,4205.211277,1578432.11103483
2014-09-30,295.59959437,375.09544818,317.27933642,402.55854662,295.38183554,374.95092022,309.78587751,391.2307249,3474.41791543,1359299.03966249
2014-10-01,309.57580007,390.96541665,319.54002858,403.28853994,301.89570462,380.57558637,304.42286945,384.15549487,3734.65883462,1434689.71279557
2014-10-02,304.87536169,384.72650119,305.70712349,387.08667841,295.45441247,374.36729447,297.74232147,377.24668258,3171.65026275,1196494.53990994
2014-10-03,297.79954569,377.31918704,301.91442247,381.2166309,285.39959573,357.15307764,287.52687122,359.81518018,3228.18240553,1161549.03388323
2014-10-04,287.91461976,360.30041417,294.43600604,368.46136889,262.19319466,328.11226018,264.72289513,331.27796301,4753.92597925,1574870.91472661
2014-10-05,264.23722081,330.67018332,273.10589454,341.76856666,230.30221144,288.20343418,258.81112783,323.79277632,11669.05223846,3778354.82127246
2014-10-06,257.91858337,322.67613403,278.31446953,350.16257812,242.0001109,302.90792842,266.77228026,337.55867116,8779.98556476,2963760.26008224
2014-10-07,266.7456086,337.52492234,272.60264345,344.03800718,259.00814587,326.6272559,267.79185885,339.17281222,4238.00376433,1437415.65493658
2014-10-08,266.84471693,337.97320596,285.66245772,363.66310176,262.92055279,332.09367214,283.01401736,360.29150004,4957.53655472,1786158.28178245
2014-10-09,282.2820458,359.35966233,306.53259095,389.96626285,280.51868863,357.13987418,288.75467715,366.35207692,8296.97265473,3039613.16418347
